rowID;ifile;kL;kF;mtype;mtypeString;fractionOfResistantNodes;aggoutput;obj;wiener_index_f;wiener_index_v;SL;SF;propagation_length_min_f;propagation_length_mean_f;propagation_length_max_f;propagation_length_min_v;propagation_length_mean_v;propagation_length_max_v;SFv;SLv
104;msg-college.im;0;15;5;R25;0.25;0;8.08276255411255;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 176, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 176, 249, 289, 400, 523, 713, 1113];Int64[]
105;msg-college.im;0;15;5;R25;0.25;0;7.99521175524196;0;0;Int64[];[3, 9, 19, 32, 41, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713];0;0;0;0;0;0;[3, 9, 19, 32, 41, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713];Int64[]
106;msg-college.im;0;15;5;R25;0.25;0;8.04484267850174;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 704, 713, 1543];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 704, 713, 1543];Int64[]
107;msg-college.im;0;15;5;R25;0.25;0;8.0454500386321;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 704, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 704, 713, 1113];Int64[]
108;msg-college.im;0;15;5;R25;0.25;0;8.07423425762938;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 176, 249, 289, 400, 523, 704, 713];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 176, 249, 289, 400, 523, 704, 713];Int64[]
109;msg-college.im;0;15;5;R25;0.25;0;8.05747668578427;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 713, 1113, 1543];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 713, 1113, 1543];Int64[]
110;msg-college.im;0;15;5;R25;0.25;0;8.08109985179432;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 176, 194, 249, 289, 400, 523, 713];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 176, 194, 249, 289, 400, 523, 713];Int64[]
111;msg-college.im;0;15;5;R50;0.5;1;6.33842487824008;0.639393650793651;2.07712401813816;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713, 1113];0;0.69900666666673;2.3761;0.9825;1.87669999999997;4.1729;[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713, 1113];Int64[]
112;msg-college.im;0;15;5;R50;0.5;0;6.28487419246495;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 704, 713];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 704, 713];Int64[]
113;msg-college.im;0;15;5;R50;0.5;0;6.33842487824008;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713, 1113];Int64[]
114;msg-college.im;0;15;5;R50;0.5;0;6.32697134879572;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 176, 194, 249, 289, 400, 523, 713];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 176, 194, 249, 289, 400, 523, 713];Int64[]
115;msg-college.im;0;15;5;R50;0.5;0;6.33842487824008;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713, 1113];Int64[]
116;msg-college.im;0;15;5;R50;0.5;0;6.26026122458045;0;0;Int64[];[3, 9, 19, 32, 41, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713];0;0;0;0;0;0;[3, 9, 19, 32, 41, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713];Int64[]
117;msg-college.im;0;15;5;R50;0.5;0;6.33842487824008;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713, 1113];Int64[]
118;msg-college.im;0;15;5;R50;0.5;0;6.30524076670852;0;0;Int64[];[9, 19, 32, 42, 67, 103, 105, 176, 194, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[9, 19, 32, 42, 67, 103, 105, 176, 194, 249, 289, 400, 523, 713, 1113];Int64[]
119;msg-college.im;0;15;5;R50;0.5;0;6.31827627149197;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 176, 194, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 176, 194, 289, 400, 523, 713, 1113];Int64[]
120;msg-college.im;0;15;5;R50;0.5;0;6.33340307838393;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 176, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 176, 249, 289, 400, 523, 713, 1113];Int64[]
121;msg-college.im;0;15;5;R50;0.5;0;6.33842487824008;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713, 1113];Int64[]
122;msg-college.im;0;15;5;R75;0.75;1;4.38963396582293;0.669035401635402;2.06065996484254;Int64[];[3, 9, 12, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 713, 1113];0.0002;0.697580000000066;2.3537;0.9842;1.87911333333331;4.1281;[3, 9, 12, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 713, 1113];Int64[]
123;msg-college.im;0;15;5;R75;0.75;0;4.3864918609153;0;0;Int64[];[3, 9, 19, 32, 36, 42, 67, 103, 105, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 36, 42, 67, 103, 105, 249, 289, 400, 523, 713, 1113];Int64[]
124;msg-college.im;0;15;5;R75;0.75;0;4.35171863957993;0;0;Int64[];[3, 9, 19, 32, 42, 67, 103, 105, 144, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 42, 67, 103, 105, 144, 249, 289, 400, 523, 713, 1113];Int64[]
125;msg-college.im;0;15;5;R75;0.75;0;4.3860950958419;0;0;Int64[];[3, 9, 12, 19, 32, 36, 42, 67, 103, 105, 249, 289, 400, 523, 713];0;0;0;0;0;0;[3, 9, 12, 19, 32, 36, 42, 67, 103, 105, 249, 289, 400, 523, 713];Int64[]
126;msg-college.im;0;15;5;R75;0.75;0;4.3864918609153;0;0;Int64[];[3, 9, 19, 32, 36, 42, 67, 103, 105, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 19, 32, 36, 42, 67, 103, 105, 249, 289, 400, 523, 713, 1113];Int64[]
127;msg-college.im;0;15;5;R75;0.75;0;4.3860950958419;0;0;Int64[];[3, 9, 12, 19, 32, 36, 42, 67, 103, 105, 249, 289, 400, 523, 713];0;0;0;0;0;0;[3, 9, 12, 19, 32, 36, 42, 67, 103, 105, 249, 289, 400, 523, 713];Int64[]
128;msg-college.im;0;15;5;R75;0.75;0;4.38963396582293;0;0;Int64[];[3, 9, 12, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 713, 1113];0;0;0;0;0;0;[3, 9, 12, 19, 32, 42, 67, 103, 105, 249, 289, 400, 523, 713, 1113];Int64[]
129;msg-college.im;0;15;5;R75;0.75;0;4.36816112057611;0;0;Int64[];[3, 9, 12, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713];0;0;0;0;0;0;[3, 9, 12, 19, 32, 42, 67, 103, 105, 194, 249, 289, 400, 523, 713];Int64[]
130;msg-college.im;0;15;5;R75;0.75;0;4.35668308463336;0;0;Int64[];[3, 9, 19, 32, 36, 42, 67, 103, 105, 176, 249, 289, 400, 523, 713];0;0;0;0;0;0;[3, 9, 19, 32, 36, 42, 67, 103, 105, 176, 249, 289, 400, 523, 713];Int64[]
131;msg-college.im;0;15;5;R75;0.75;0;4.33807739506272;0;0;Int64[];[3, 9, 12, 19, 32, 42, 67, 103, 105, 249, 289, 357, 400, 523, 713];0;0;0;0;0;0;[3, 9, 12, 19, 32, 42, 67, 103, 105, 249, 289, 357, 400, 523, 713];Int64[]
132;msg-college.im;0;15;5;R75;0.75;0;4.3860950958419;0;0;Int64[];[3, 9, 12, 19, 32, 36, 42, 67, 103, 105, 249, 289, 400, 523, 713];0;0;0;0;0;0;[3, 9, 12, 19, 32, 36, 42, 67, 103, 105, 249, 289, 400, 523, 713];Int64[]
133;msg-college.im;0;5;1;F;0;1;12.30763;0.979581807081807;2.03931842492764;Int64[];[19, 105, 289, 400, 1113];0.2885;1.09636;2.2341;1.0142;1.86483999999995;3.1143;[19, 105, 289, 400, 1113];Int64[]
134;msg-college.im;0;5;1;F;0;0;11.89962;0;0;Int64[];[105, 249, 289, 431, 1113];0;0;0;0;0;0;[105, 249, 289, 431, 1113];Int64[]
135;msg-college.im;0;5;1;F;0;0;12.25568;0;0;Int64[];[19, 105, 289, 1113, 1713];0;0;0;0;0;0;[19, 105, 289, 1113, 1713];Int64[]
136;msg-college.im;0;5;1;F;0;0;12.21642;0;0;Int64[];[19, 105, 289, 704, 1113];0;0;0;0;0;0;[19, 105, 289, 704, 1113];Int64[]
137;msg-college.im;0;5;1;F;0;0;12.2316;0;0;Int64[];[9, 105, 289, 400, 1113];0;0;0;0;0;0;[9, 105, 289, 400, 1113];Int64[]
138;msg-college.im;0;5;1;F;0;0;12.23988;0;0;Int64[];[9, 19, 105, 289, 1113];0;0;0;0;0;0;[9, 19, 105, 289, 1113];Int64[]
139;msg-college.im;0;5;1;F;0;0;12.2316;0;0;Int64[];[9, 105, 289, 400, 1113];0;0;0;0;0;0;[9, 105, 289, 400, 1113];Int64[]
140;msg-college.im;0;5;1;F;0;0;12.14074;0;0;Int64[];[19, 289, 400, 1113, 1713];0;0;0;0;0;0;[19, 289, 400, 1113, 1713];Int64[]
141;msg-college.im;0;5;1;F;0;0;12.30763;0;0;Int64[];[19, 105, 289, 400, 1113];0;0;0;0;0;0;[19, 105, 289, 400, 1113];Int64[]
142;msg-college.im;0;5;1;F;0;0;12.30763;0;0;Int64[];[19, 105, 289, 400, 1113];0;0;0;0;0;0;[19, 105, 289, 400, 1113];Int64[]
143;msg-college.im;0;5;1;F;0;0;12.25568;0;0;Int64[];[19, 105, 289, 1113, 1713];0;0;0;0;0;0;[19, 105, 289, 1113, 1713];Int64[]
144;msg-college.im;0;5;2;T;0;1;65.46906;0.864092063492063;2.09156872934589;Int64[];[9, 103, 105, 289, 400];0.1283;0.953280000000011;2.1868;1.0181;1.77935999999999;3.0891;[9, 103, 105, 289, 400];Int64[]
145;msg-college.im;0;5;2;T;0;0;65.46906;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
146;msg-college.im;0;5;2;T;0;0;65.46906;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
147;msg-college.im;0;5;2;T;0;0;65.46906;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
148;msg-college.im;0;5;2;T;0;0;65.46906;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
149;msg-college.im;0;5;2;T;0;0;65.46906;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
150;msg-college.im;0;5;2;T;0;0;65.46906;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
151;msg-college.im;0;5;2;T;0;0;65.46906;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
152;msg-college.im;0;5;2;T;0;0;65.46906;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
153;msg-college.im;0;5;2;T;0;0;65.46906;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
154;msg-college.im;0;5;2;T;0;0;65.46906;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
155;msg-college.im;0;5;3;O;0;1;63.22289;0.864092063492063;2.09156872934589;Int64[];[9, 103, 105, 289, 400];0.1283;0.953280000000011;2.1868;1.0181;1.77935999999999;3.0891;[9, 103, 105, 289, 400];Int64[]
156;msg-college.im;0;5;3;O;0;0;63.22289;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
157;msg-college.im;0;5;3;O;0;0;63.22289;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
158;msg-college.im;0;5;3;O;0;0;63.22289;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
159;msg-college.im;0;5;3;O;0;0;63.22289;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
160;msg-college.im;0;5;3;O;0;0;63.22289;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
161;msg-college.im;0;5;3;O;0;0;63.22289;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
162;msg-college.im;0;5;3;O;0;0;63.22289;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
163;msg-college.im;0;5;3;O;0;0;63.22289;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
164;msg-college.im;0;5;3;O;0;0;63.22289;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
165;msg-college.im;0;5;3;O;0;0;63.22289;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
166;msg-college.im;0;5;5;R25;0.25;1;3.71794736007532;0.864092063492063;2.09156872934589;Int64[];[9, 103, 105, 289, 400];0.1283;0.953280000000011;2.1868;1.0181;1.77935999999999;3.0891;[9, 103, 105, 289, 400];Int64[]
167;msg-college.im;0;5;5;R25;0.25;0;3.71794736007532;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
168;msg-college.im;0;5;5;R25;0.25;0;3.71264310598886;0;0;Int64[];[9, 42, 103, 289, 400];0;0;0;0;0;0;[9, 42, 103, 289, 400];Int64[]
169;msg-college.im;0;5;5;R25;0.25;0;3.71264310598886;0;0;Int64[];[9, 42, 103, 289, 400];0;0;0;0;0;0;[9, 42, 103, 289, 400];Int64[]
170;msg-college.im;0;5;5;R25;0.25;0;3.71794736007532;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
171;msg-college.im;0;5;5;R25;0.25;0;3.71794736007532;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
172;msg-college.im;0;5;5;R25;0.25;0;3.71794736007532;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
173;msg-college.im;0;5;5;R25;0.25;0;3.71794736007532;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
174;msg-college.im;0;5;5;R25;0.25;0;3.67097032373547;0;0;Int64[];[9, 42, 103, 105, 400];0;0;0;0;0;0;[9, 42, 103, 105, 400];Int64[]
175;msg-college.im;0;5;5;R25;0.25;0;3.71264310598886;0;0;Int64[];[9, 42, 103, 289, 400];0;0;0;0;0;0;[9, 42, 103, 289, 400];Int64[]
176;msg-college.im;0;5;5;R25;0.25;0;3.71794736007532;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
177;msg-college.im;0;5;5;R50;0.5;1;2.91734398330002;0.865257142857143;2.08835106286596;Int64[];[9, 42, 105, 289, 400];0.123;0.94494000000001;2.1819;1.0175;1.78563999999998;3.0919;[9, 42, 105, 289, 400];Int64[]
178;msg-college.im;0;5;5;R50;0.5;0;2.91734398330002;0;0;Int64[];[9, 42, 105, 289, 400];0;0;0;0;0;0;[9, 42, 105, 289, 400];Int64[]
179;msg-college.im;0;5;5;R50;0.5;0;2.89726881120253;0;0;Int64[];[9, 42, 103, 289, 400];0;0;0;0;0;0;[9, 42, 103, 289, 400];Int64[]
180;msg-college.im;0;5;5;R50;0.5;0;2.91734398330002;0;0;Int64[];[9, 42, 105, 289, 400];0;0;0;0;0;0;[9, 42, 105, 289, 400];Int64[]
181;msg-college.im;0;5;5;R50;0.5;0;2.91734398330002;0;0;Int64[];[9, 42, 105, 289, 400];0;0;0;0;0;0;[9, 42, 105, 289, 400];Int64[]
182;msg-college.im;0;5;5;R50;0.5;0;2.91734398330002;0;0;Int64[];[9, 42, 105, 289, 400];0;0;0;0;0;0;[9, 42, 105, 289, 400];Int64[]
183;msg-college.im;0;5;5;R50;0.5;0;2.91734398330002;0;0;Int64[];[9, 42, 105, 289, 400];0;0;0;0;0;0;[9, 42, 105, 289, 400];Int64[]
184;msg-college.im;0;5;5;R50;0.5;0;2.89302385143698;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
185;msg-college.im;0;5;5;R50;0.5;0;2.91734398330002;0;0;Int64[];[9, 42, 105, 289, 400];0;0;0;0;0;0;[9, 42, 105, 289, 400];Int64[]
186;msg-college.im;0;5;5;R50;0.5;0;2.89726881120253;0;0;Int64[];[9, 42, 103, 289, 400];0;0;0;0;0;0;[9, 42, 103, 289, 400];Int64[]
187;msg-college.im;0;5;5;R50;0.5;0;2.91734398330002;0;0;Int64[];[9, 42, 105, 289, 400];0;0;0;0;0;0;[9, 42, 105, 289, 400];Int64[]
188;msg-college.im;0;5;5;R75;0.75;1;1.94014332770522;0.864092063492063;2.09156872934589;Int64[];[9, 103, 105, 289, 400];0.1283;0.953280000000011;2.1868;1.0181;1.77935999999999;3.0891;[9, 103, 105, 289, 400];Int64[]
189;msg-college.im;0;5;5;R75;0.75;0;1.8900768601131;0;0;Int64[];[9, 105, 249, 289, 400];0;0;0;0;0;0;[9, 105, 249, 289, 400];Int64[]
190;msg-college.im;0;5;5;R75;0.75;0;1.88755442225365;0;0;Int64[];[9, 32, 103, 105, 400];0;0;0;0;0;0;[9, 32, 103, 105, 400];Int64[]
191;msg-college.im;0;5;5;R75;0.75;0;1.94014332770522;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
192;msg-college.im;0;5;5;R75;0.75;0;1.93855012439928;0;0;Int64[];[9, 32, 105, 289, 400];0;0;0;0;0;0;[9, 32, 105, 289, 400];Int64[]
193;msg-college.im;0;5;5;R75;0.75;0;1.93855012439928;0;0;Int64[];[9, 32, 105, 289, 400];0;0;0;0;0;0;[9, 32, 105, 289, 400];Int64[]
194;msg-college.im;0;5;5;R75;0.75;0;1.93855012439928;0;0;Int64[];[9, 32, 105, 289, 400];0;0;0;0;0;0;[9, 32, 105, 289, 400];Int64[]
195;msg-college.im;0;5;5;R75;0.75;0;1.94014332770522;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
196;msg-college.im;0;5;5;R75;0.75;0;1.94014332770522;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
197;msg-college.im;0;5;5;R75;0.75;0;1.9051344543883;0;0;Int64[];[9, 32, 103, 289, 400];0;0;0;0;0;0;[9, 32, 103, 289, 400];Int64[]
198;msg-college.im;0;5;5;R75;0.75;0;1.94014332770522;0;0;Int64[];[9, 103, 105, 289, 400];0;0;0;0;0;0;[9, 103, 105, 289, 400];Int64[]
199;msg-email-eu.im;0;10;1;F;0;1;23.66168;0.947413131313131;2.43977242129273;Int64[];[91, 190, 416, 608, 610, 659, 791, 858, 924, 952];0.0696;1.02198;2.4023;0.9955;2.69398999999998;5.2178;[91, 190, 416, 608, 610, 659, 791, 858, 924, 952];Int64[]
200;msg-email-eu.im;0;10;1;F;0;0;23.52559;0;0;Int64[];[91, 190, 335, 416, 608, 610, 659, 791, 924, 952];0;0;0;0;0;0;[91, 190, 335, 416, 608, 610, 659, 791, 924, 952];Int64[]
201;msg-email-eu.im;0;10;1;F;0;0;23.35345;0;0;Int64[];[91, 190, 335, 455, 608, 610, 659, 791, 858, 924];0;0;0;0;0;0;[91, 190, 335, 455, 608, 610, 659, 791, 858, 924];Int64[]
202;msg-email-eu.im;0;10;1;F;0;0;23.534;0;0;Int64[];[91, 190, 416, 608, 610, 659, 773, 858, 924, 952];0;0;0;0;0;0;[91, 190, 416, 608, 610, 659, 773, 858, 924, 952];Int64[]
203;msg-email-eu.im;0;10;1;F;0;0;23.38697;0;0;Int64[];[91, 190, 416, 608, 659, 693, 791, 858, 924, 952];0;0;0;0;0;0;[91, 190, 416, 608, 659, 693, 791, 858, 924, 952];Int64[]
204;msg-email-eu.im;0;10;1;F;0;0;23.5487;0;0;Int64[];[91, 190, 416, 455, 608, 659, 791, 858, 924, 952];0;0;0;0;0;0;[91, 190, 416, 455, 608, 659, 791, 858, 924, 952];Int64[]
205;msg-email-eu.im;0;10;1;F;0;0;23.66168;0;0;Int64[];[91, 190, 416, 608, 610, 659, 791, 858, 924, 952];0;0;0;0;0;0;[91, 190, 416, 608, 610, 659, 791, 858, 924, 952];Int64[]
206;msg-email-eu.im;0;10;1;F;0;0;23.48548;0;0;Int64[];[91, 190, 335, 416, 608, 610, 659, 791, 858, 924];0;0;0;0;0;0;[91, 190, 335, 416, 608, 610, 659, 791, 858, 924];Int64[]
207;msg-email-eu.im;0;10;1;F;0;0;23.36759;0;0;Int64[];[91, 190, 416, 518, 608, 659, 773, 791, 924, 952];0;0;0;0;0;0;[91, 190, 416, 518, 608, 659, 773, 791, 924, 952];Int64[]
208;msg-email-eu.im;0;10;1;F;0;0;23.31374;0;0;Int64[];[57, 91, 190, 518, 608, 610, 659, 791, 858, 924];0;0;0;0;0;0;[57, 91, 190, 518, 608, 610, 659, 791, 858, 924];Int64[]
209;msg-email-eu.im;0;10;1;F;0;0;23.52559;0;0;Int64[];[91, 190, 335, 416, 608, 610, 659, 791, 924, 952];0;0;0;0;0;0;[91, 190, 335, 416, 608, 610, 659, 791, 924, 952];Int64[]
210;msg-email-eu.im;0;10;2;T;0;1;129.06821;0.774591558441559;2.58183169445254;Int64[];[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];0.0088;0.883400000000003;2.388;1.0389;2.80663;5.381;[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];Int64[]
211;msg-email-eu.im;0;10;2;T;0;0;128.83283;0;0;Int64[];[91, 121, 215, 335, 363, 608, 610, 773, 924, 952];0;0;0;0;0;0;[91, 121, 215, 335, 363, 608, 610, 773, 924, 952];Int64[]
212;msg-email-eu.im;0;10;2;T;0;0;129.06821;0;0;Int64[];[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];0;0;0;0;0;0;[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];Int64[]
213;msg-email-eu.im;0;10;2;T;0;0;128.20993;0;0;Int64[];[3, 91, 121, 215, 335, 363, 608, 773, 924, 952];0;0;0;0;0;0;[3, 91, 121, 215, 335, 363, 608, 773, 924, 952];Int64[]
214;msg-email-eu.im;0;10;2;T;0;0;129.06821;0;0;Int64[];[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];0;0;0;0;0;0;[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];Int64[]
215;msg-email-eu.im;0;10;2;T;0;0;128.0159;0;0;Int64[];[91, 121, 215, 335, 363, 608, 693, 773, 924, 952];0;0;0;0;0;0;[91, 121, 215, 335, 363, 608, 693, 773, 924, 952];Int64[]
216;msg-email-eu.im;0;10;2;T;0;0;128.07473;0;0;Int64[];[62, 91, 121, 215, 335, 608, 610, 773, 924, 952];0;0;0;0;0;0;[62, 91, 121, 215, 335, 608, 610, 773, 924, 952];Int64[]
217;msg-email-eu.im;0;10;2;T;0;0;128.67318;0;0;Int64[];[62, 91, 121, 215, 363, 608, 610, 773, 924, 952];0;0;0;0;0;0;[62, 91, 121, 215, 363, 608, 610, 773, 924, 952];Int64[]
218;msg-email-eu.im;0;10;2;T;0;0;129.06821;0;0;Int64[];[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];0;0;0;0;0;0;[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];Int64[]
219;msg-email-eu.im;0;10;2;T;0;0;128.83283;0;0;Int64[];[91, 121, 215, 335, 363, 608, 610, 773, 924, 952];0;0;0;0;0;0;[91, 121, 215, 335, 363, 608, 610, 773, 924, 952];Int64[]
220;msg-email-eu.im;0;10;2;T;0;0;129.06821;0;0;Int64[];[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];0;0;0;0;0;0;[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];Int64[]
221;msg-email-eu.im;0;10;3;O;0;1;112.16619;0.774591558441559;2.58183169445254;Int64[];[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];0.0088;0.883400000000003;2.388;1.0389;2.80663;5.381;[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];Int64[]
222;msg-email-eu.im;0;10;3;O;0;0;111.80725;0;0;Int64[];[91, 121, 215, 335, 363, 608, 610, 773, 924, 952];0;0;0;0;0;0;[91, 121, 215, 335, 363, 608, 610, 773, 924, 952];Int64[]
223;msg-email-eu.im;0;10;3;O;0;0;112.16619;0;0;Int64[];[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];0;0;0;0;0;0;[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];Int64[]
224;msg-email-eu.im;0;10;3;O;0;0;112.06709;0;0;Int64[];[3, 91, 121, 215, 335, 363, 608, 773, 924, 952];0;0;0;0;0;0;[3, 91, 121, 215, 335, 363, 608, 773, 924, 952];Int64[]
225;msg-email-eu.im;0;10;3;O;0;0;112.16619;0;0;Int64[];[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];0;0;0;0;0;0;[62, 91, 121, 215, 335, 363, 608, 773, 924, 952];Int64[]
226;msg-email-eu.im;0;10;3;O;0;0;111.3258;0;0;Int64[];[91, 121, 215, 363, 455, 587, 608, 773, 924, 952];0;0;0;0;0;0;[91, 121, 215, 363, 455, 587, 608, 773, 924, 952];Int64[]
227;msg-email-eu.im;0;10;3;O;0;0;111.91704;0;0;Int64[];[62, 91, 121, 215, 363, 608, 610, 773, 924, 952];0;0;0;0;0;0;[62, 91, 121, 215, 363, 608, 610, 773, 924, 952];Int64[]
